Date,Open,High,Low,Close,Adj Close,Volume
06-06-2017,344.700012,359.48999,339.970001,352.850006,352.850006,11086800
07-06-2017,356.339996,360.5,355.140015,359.649994,359.649994,9398000
08-06-2017,363.75,371.899994,360.220001,370,370,9061500
12-06-2017,357.98999,364.5,350.619995,359.01001,359.01001,10517700
13-06-2017,367.619995,376,366.609985,375.950012,375.950012,11807900
14-06-2017,381.089996,384.25,376.309998,380.660004,380.660004,12818400
15-06-2017,372.5,375.459991,366.48999,375.339996,375.339996,10426500
16-06-2017,377.980011,378.01001,370.100006,371.399994,371.399994,6731000
19-06-2017,375,376.700012,367.799988,369.799988,369.799988,6549300
20-06-2017,376.670013,378.880005,369.730011,372.23999,372.23999,7438700
21-06-2017,374.350006,376.98999,368.019989,376.399994,376.399994,4923200
22-06-2017,377.98999,385,373.570007,382.609985,382.609985,7529800
26-06-2017,386.690002,386.950012,373.100006,377.48999,377.48999,6604100
27-06-2017,376.399994,376.399994,362.019989,362.369995,362.369995,6996400
28-06-2017,366.679993,371.73999,362.519989,371.23999,371.23999,6302500
03-07-2017,370.23999,371.350006,351.5,352.619995,352.619995,6305400
05-07-2017,347.200012,347.23999,326.329987,327.089996,327.089996,17046700
06-07-2017,317.26001,320.790009,306.299988,308.829987,308.829987,19324500
07-07-2017,313.5,317,307.380005,313.220001,313.220001,14176900
10-07-2017,312.899994,317.940002,303.130005,316.049988,316.049988,13820900
11-07-2017,316,327.279999,314.299988,327.220001,327.220001,11559400
12-07-2017,330.399994,333.100006,324.5,329.519989,329.519989,10346100
13-07-2017,330.109985,331.600006,319.970001,323.410004,323.410004,8594500
14-07-2017,323.190002,328.420013,321.220001,327.779999,327.779999,5625200
17-07-2017,325.540009,327.100006,313.450012,319.570007,319.570007,9876900
19-07-2017,328.230011,331.649994,323.220001,325.26001,325.26001,6357000
20-07-2017,326.899994,330.220001,324.200012,329.920013,329.920013,5166200
21-07-2017,329.459991,331.26001,325.799988,328.399994,328.399994,4901600
24-07-2017,330.23999,343.399994,330.01001,342.519989,342.519989,8637100
25-07-2017,345,345.600006,334.149994,339.600006,339.600006,6989200
26-07-2017,340.359985,345.5,338.119995,343.850006,343.850006,4820800
27-07-2017,346,347.5,326.290009,334.459991,334.459991,8302400
28-07-2017,336.890015,339.600006,332.51001,335.070007,335.070007,4880400
31-07-2017,335.5,341.48999,321.040009,323.470001,323.470001,8535100
01-08-2017,323,324.450012,316.130005,319.570007,319.570007,8303100
02-08-2017,318.940002,327.119995,311.220001,325.890015,325.890015,13091500
04-08-2017,347,357.269989,343.299988,356.910004,356.910004,9268900
07-08-2017,357.350006,359.480011,352.75,355.170013,355.170013,6324500
08-08-2017,357.529999,368.579987,357.399994,365.220001,365.220001,7449800
09-08-2017,361,370,358.950012,363.529999,363.529999,6892100
10-08-2017,361.600006,366.649994,354.660004,355.399994,355.399994,7092900
14-08-2017,364.630005,367.660004,362.600006,363.799988,363.799988,4519200
16-08-2017,363,366.5,362.519989,362.910004,362.910004,3413800
17-08-2017,361.209991,363.299988,351.589996,351.920013,351.920013,5027700
21-08-2017,345.820007,345.820007,331.850006,337.859985,337.859985,6495400
22-08-2017,341.130005,342.23999,337.369995,341.350006,341.350006,4322000
24-08-2017,352.519989,356.660004,349.73999,352.929993,352.929993,4584700
25-08-2017,354.23999,355.690002,347.299988,348.049988,348.049988,3484000
29-08-2017,339.480011,349.049988,338.75,347.359985,347.359985,4073700
30-08-2017,349.670013,353.470001,347,353.179993,353.179993,3412900
31-08-2017,353.549988,358.440002,352.820007,355.899994,355.899994,4072800
05-09-2017,353.799988,355.48999,345.890015,349.589996,349.589996,3835100
06-09-2017,349.5,350.980011,341.559998,344.529999,344.529999,4091400
08-09-2017,348.98999,349.779999,342.299988,343.399994,343.399994,3263500
11-09-2017,351.350006,363.709991,350,363.690002,363.690002,7667100
13-09-2017,363.820007,368.070007,359.589996,366.230011,366.230011,4185200
14-09-2017,364.329987,377.959991,362.630005,377.640015,377.640015,7202500
15-09-2017,374.51001,380,372.700012,379.809998,379.809998,5420500
21-09-2017,374.899994,376.829987,364.51001,366.480011,366.480011,4618200
22-09-2017,366.48999,369.899994,350.880005,351.089996,351.089996,8159400
25-09-2017,353.149994,357.470001,342.880005,344.98999,344.98999,7605900
27-09-2017,349.899994,351.48999,340.5,340.970001,340.970001,6060300
29-09-2017,341.859985,344.679993,338.600006,341.100006,341.100006,5107100
02-10-2017,342.519989,343.700012,335.51001,341.529999,341.529999,5286800
03-10-2017,335.899994,348.549988,331.279999,348.140015,348.140015,10153600
05-10-2017,356,357.440002,351.350006,355.329987,355.329987,4171700
06-10-2017,353.100006,360.100006,352.25,356.880005,356.880005,4297500
10-10-2017,346.799988,355.630005,345.529999,355.589996,355.589996,6978500
11-10-2017,353.890015,357.600006,351.149994,354.600006,354.600006,4500800
12-10-2017,352.950012,359.779999,352.640015,355.679993,355.679993,4087000
13-10-2017,356.980011,358.48999,353.679993,355.570007,355.570007,3540500
16-10-2017,353.76001,354.480011,347.160004,350.600006,350.600006,5375500
17-10-2017,350.910004,356.220001,350.070007,355.75,355.75,3293300
18-10-2017,355.970001,363,354.130005,359.649994,359.649994,4939100
19-10-2017,355.559998,357.149994,348.200012,351.809998,351.809998,5061800
20-10-2017,352.690002,354.549988,344.339996,345.100006,345.100006,4930400
24-10-2017,338.799988,342.799988,336.160004,337.339996,337.339996,4491700
25-10-2017,336.700012,337.5,323.559998,325.839996,325.839996,8594100
26-10-2017,327.779999,330.230011,323.200012,326.170013,326.170013,5023500
31-10-2017,320.230011,331.950012,320.179993,331.529999,331.529999,5672300
01-11-2017,332.25,332.609985,320.26001,321.079987,321.079987,8457300
02-11-2017,300.130005,308.690002,292.630005,299.26001,299.26001,19791400
07-11-2017,301.019989,306.5,300.029999,306.049988,306.049988,5294300
08-11-2017,305.5,306.890015,301.299988,304.390015,304.390015,4725300
10-11-2017,302.5,308.359985,301.850006,302.98999,302.98999,4625400
13-11-2017,300.130005,316.799988,299.109985,315.399994,315.399994,7584900
15-11-2017,306.01001,312.48999,301.5,311.299988,311.299988,5978700
16-11-2017,313.98999,318.140015,311.299988,312.5,312.5,5822100
20-11-2017,313.790009,315.5,304.75,308.73999,308.73999,8247700
22-11-2017,316.769989,317.420013,311.839996,312.600006,312.600006,4917600
24-11-2017,313.790009,316.410004,311,315.549988,315.549988,3244100
27-11-2017,313.25,317.339996,309.51001,316.809998,316.809998,4555900
28-11-2017,316.359985,320,313.920013,317.549988,317.549988,4949500
29-11-2017,317.299988,318,301.230011,307.540009,307.540009,8767400
01-12-2017,305.440002,310.320007,305.049988,306.529999,306.529999,4292900
05-12-2017,302,308,301,303.700012,303.700012,4646500
07-12-2017,312,318.630005,311.049988,311.23999,311.23999,4780600
08-12-2017,314.600006,316.980011,311.26001,315.130005,315.130005,3468500
12-12-2017,330.450012,341.440002,330.029999,341.029999,341.029999,8733200
13-12-2017,340.929993,344.220001,336.5,339.029999,339.029999,6221500
14-12-2017,341.01001,347.440002,336.899994,337.890015,337.890015,5799900
15-12-2017,342.040009,343.899994,335.76001,343.450012,343.450012,6933200
18-12-2017,344.899994,346.730011,337.579987,338.869995,338.869995,5476200
20-12-2017,332.690002,333.100006,325.040009,328.980011,328.980011,5953800
22-12-2017,329.51001,330.920013,324.820007,325.200012,325.200012,4215800
26-12-2017,323.829987,323.940002,316.579987,317.290009,317.290009,4378400
27-12-2017,316,317.679993,310.75,311.640015,311.640015,4712100
28-12-2017,311.75,315.820007,309.540009,315.359985,315.359985,4316300
02-01-2018,312,322.109985,311,320.529999,320.529999,4352200
03-01-2018,321,325.25,315.549988,317.25,317.25,4521500
05-01-2018,316.619995,317.23999,312,316.579987,316.579987,4591200
08-01-2018,316,337.019989,315.5,336.410004,336.410004,9859400
11-01-2018,335.23999,344.809998,333.26001,337.950012,337.950012,6645500
16-01-2018,337.540009,345,334.799988,340.059998,340.059998,6474300
17-01-2018,340.470001,349,339.75,347.160004,347.160004,7103500
18-01-2018,345.670013,352.299988,343.73999,344.570007,344.570007,5685800
22-01-2018,349.399994,357.829987,349.200012,351.559998,351.559998,6210400
23-01-2018,360,360.5,351,352.790009,352.790009,5465400
25-01-2018,348.269989,349.200012,336.399994,337.640015,337.640015,6740300
29-01-2018,339.850006,350.850006,338.279999,349.529999,349.529999,4747100
30-01-2018,345.140015,348.269989,342.170013,345.820007,345.820007,4717700
31-01-2018,347.51001,356.190002,345.190002,354.309998,354.309998,6214100
01-02-2018,351,359.660004,348.630005,349.25,349.25,4197700
07-02-2018,338.98999,346,335.660004,345,345,6969200
08-02-2018,343.309998,348.619995,314.600006,315.230011,315.230011,10314600
12-02-2018,316.130005,318.079987,306.25,315.730011,315.730011,6227800
14-02-2018,320.839996,326.170013,318.519989,322.309998,322.309998,3950700
20-02-2018,334.470001,340.839996,331.5,334.769989,334.769989,4009400
21-02-2018,336.029999,339.690002,333.170013,333.299988,333.299988,3219600
22-02-2018,335.529999,347.440002,334.75,346.170013,346.170013,6969800
23-02-2018,347.829987,354.98999,347.100006,352.049988,352.049988,5817400
26-02-2018,353.5,359,352.359985,357.420013,357.420013,4340000
27-02-2018,356.25,359.98999,350.01001,350.98999,350.98999,4797400
28-02-2018,352.570007,355.23999,342.220001,343.059998,343.059998,6069700
02-03-2018,326.980011,335.220001,322.970001,335.119995,335.119995,5092800
05-03-2018,332.390015,337.75,329.290009,333.350006,333.350006,3823800
07-03-2018,325.440002,332.5,321.73999,332.299988,332.299988,5007300
08-03-2018,332.859985,333.299988,326.269989,329.100006,329.100006,3566200
09-03-2018,324.100006,328.48999,322.369995,327.170013,327.170013,5506800
14-03-2018,336.76001,339.809998,323.929993,326.630005,326.630005,7967400
15-03-2018,329.380005,332.850006,321.100006,325.600006,325.600006,6564800
16-03-2018,322.929993,327.399994,319.070007,321.350006,321.350006,6117300
20-03-2018,314.869995,316.25,308.76001,310.549988,310.549988,4764300
22-03-2018,313.890015,318.820007,308.179993,309.100006,309.100006,4939800
23-03-2018,311.25,311.25,300.450012,301.540009,301.540009,6654900
26-03-2018,307.339996,307.589996,291.359985,304.179993,304.179993,8375200
28-03-2018,264.579987,268.679993,252.100006,257.779999,257.779999,21001400
29-03-2018,256.48999,270.959991,248.210007,266.130005,266.130005,15170700
02-04-2018,256.26001,260.329987,244.589996,252.479996,252.479996,16114000
04-04-2018,252.779999,288.369995,252,286.940002,286.940002,19896700
06-04-2018,301,309.279999,295.5,299.299988,299.299988,13520300
09-04-2018,300.369995,309.5,289.209991,289.660004,289.660004,10249800
10-04-2018,298.970001,307.100006,293.679993,304.700012,304.700012,10989800
12-04-2018,302.320007,303.950012,293.679993,294.079987,294.079987,7608800
13-04-2018,303.600006,303.950012,295.980011,300.339996,300.339996,7327200
17-04-2018,288.869995,292.170013,282.51001,287.690002,287.690002,7000000
18-04-2018,291.079987,300.23999,288.160004,293.350006,293.350006,6557700
19-04-2018,291.079987,301.01001,288.549988,300.079987,300.079987,6090600
23-04-2018,291.290009,291.619995,282.329987,283.369995,283.369995,4893400
24-04-2018,285,287.089996,278.459991,283.459991,283.459991,5685300
25-04-2018,283.5,285.160004,277.25,280.690002,280.690002,4013600
30-04-2018,293.609985,298.730011,292.5,293.899994,293.899994,4228200
01-05-2018,293.51001,300.820007,293.220001,299.920013,299.920013,4625600
02-05-2018,298.570007,306.850006,297.779999,301.149994,301.149994,8970400
03-05-2018,278.790009,288.040009,275.230011,284.450012,284.450012,17352100
08-05-2018,300.799988,307.75,299,301.970001,301.970001,5930000
09-05-2018,300.410004,307.01001,300.049988,306.850006,306.850006,5727400
10-05-2018,307.5,312.98999,304.109985,305.019989,305.019989,5651600
11-05-2018,307.700012,308.880005,299.079987,301.059998,301.059998,4679600
15-05-2018,285.01001,286.959991,280.5,284.179993,284.179993,9519200
17-05-2018,285.899994,289.190002,283.970001,284.540009,284.540009,4420600
21-05-2018,281.329987,291.48999,281.299988,284.48999,284.48999,9182600
22-05-2018,287.76001,288,273.420013,275.01001,275.01001,8945800
23-05-2018,277.76001,279.910004,274,279.070007,279.070007,5985100
25-05-2018,277.630005,279.640015,275.609985,278.850006,278.850006,3875100
29-05-2018,278.51001,286.5,276.149994,283.76001,283.76001,5666600
30-05-2018,283.290009,295.01001,281.600006,291.720001,291.720001,7489700
05-06-2018,297.700012,297.799988,286.73999,291.130005,291.130005,5995200
06-06-2018,300.5,322.170013,297.480011,319.5,319.5,18767300
07-06-2018,316.149994,330,313.579987,316.089996,316.089996,14345300
08-06-2018,319,324.480011,317.149994,317.660004,317.660004,8205200
11-06-2018,322.51001,334.660004,322.5,332.100006,332.100006,13183500
13-06-2018,346.709991,347.200012,339.799988,344.779999,344.779999,9469800
14-06-2018,347.630005,358.75,346.600006,357.720001,357.720001,10981000
15-06-2018,353.839996,364.670013,351.25,358.170013,358.170013,10848300
19-06-2018,365.160004,370,346.25,352.549988,352.549988,12761900
20-06-2018,358.040009,364.380005,352,362.220001,362.220001,8383700
21-06-2018,362,366.209991,346.269989,347.51001,347.51001,7967100
25-06-2018,330.119995,338.470001,327.5,333.01001,333.01001,6931300
26-06-2018,336.049988,343.549988,325.799988,342,342,7452500
28-06-2018,348.660004,357.019989,346.109985,349.929993,349.929993,8398000
29-06-2018,353.329987,353.859985,342.410004,342.950012,342.950012,6492400
03-07-2018,331.75,332.48999,309.690002,310.859985,310.859985,12282600
05-07-2018,313.76001,314.390015,296.220001,309.160004,309.160004,17476400
06-07-2018,304.950012,312.070007,302,308.899994,308.899994,8865500
11-07-2018,315.799988,321.940002,315.070007,318.959991,318.959991,4884100
12-07-2018,321.429993,323.230011,312.769989,316.709991,316.709991,5721200
13-07-2018,315.579987,319.579987,309.25,318.869995,318.869995,5869800
16-07-2018,311.709991,315.160004,306.25,310.100006,310.100006,7818700
17-07-2018,308.809998,324.73999,308.5,322.690002,322.690002,6996200
18-07-2018,325,325.5,316.25,323.850006,323.850006,5624200
20-07-2018,321.230011,323.23999,311.709991,313.579987,313.579987,5162200
23-07-2018,301.839996,305.5,292.859985,303.200012,303.200012,10992900
24-07-2018,304.420013,307.720001,292.549988,297.429993,297.429993,9590800
26-07-2018,304.850006,310.700012,303.640015,306.649994,306.649994,4630500
27-07-2018,307.25,307.690002,295.339996,297.179993,297.179993,5703300
30-07-2018,295.899994,296.100006,286.130005,290.170013,290.170013,6814100
01-08-2018,297.98999,303,293,300.839996,300.839996,10129400
02-08-2018,328.440002,349.98999,323.160004,349.540009,349.540009,23215000
03-08-2018,347.809998,355,342.529999,348.170013,348.170013,13656500
09-08-2018,365.549988,367.01001,345.730011,352.450012,352.450012,17183800
10-08-2018,354,360,346,355.48999,355.48999,11552000
13-08-2018,361.130005,363.190002,349.019989,356.410004,356.410004,10463900
15-08-2018,341.910004,344.48999,332.140015,338.690002,338.690002,9101300
17-08-2018,323.5,326.769989,303.529999,305.5,305.5,18958600
20-08-2018,291.700012,308.5,288.200012,308.440002,308.440002,17402300
21-08-2018,310.609985,324.790009,309,321.899994,321.899994,13172200
22-08-2018,320.869995,323.880005,314.670013,321.640015,321.640015,5946000
23-08-2018,319.140015,327.320007,318.100006,320.100006,320.100006,5147300
24-08-2018,320.700012,323.850006,319.399994,322.820007,322.820007,3602600
28-08-2018,318.410004,318.880005,311.190002,311.859985,311.859985,7649100
29-08-2018,310.269989,311.850006,303.690002,305.01001,305.01001,7447400
30-08-2018,302.26001,304.600006,297.720001,303.149994,303.149994,7216700
04-09-2018,296.940002,298.190002,288,288.950012,288.950012,8350500
05-09-2018,285.049988,286.779999,277.179993,280.73999,280.73999,7720800
06-09-2018,284.799988,291.170013,278.880005,280.950012,280.950012,7480800
11-09-2018,279.470001,282,273.549988,279.440002,279.440002,9170000
12-09-2018,281.440002,292.5,278.649994,290.540009,290.540009,10015400
13-09-2018,288.019989,295,285.179993,289.459991,289.459991,6340300
14-09-2018,288.76001,297.329987,286.519989,295.200012,295.200012,6765600
17-09-2018,290.040009,300.869995,288.130005,294.839996,294.839996,6887600
20-09-2018,303.559998,305.980011,293.329987,298.329987,298.329987,7349400
21-09-2018,297.700012,300.579987,295.369995,299.100006,299.100006,5050500
24-09-2018,298.480011,303,293.579987,299.679993,299.679993,4843000
25-09-2018,300,304.600006,296.5,300.98999,300.98999,4481700
28-09-2018,270.26001,278,260.559998,264.769989,264.769989,33649700
01-10-2018,305.769989,311.440002,301.049988,310.700012,310.700012,21777600
02-10-2018,313.950012,316.839996,299.149994,301.019989,301.019989,11743500
05-10-2018,274.649994,274.880005,260,261.950012,261.950012,17944500
08-10-2018,264.519989,267.76001,249,250.559998,250.559998,13472700
09-10-2018,255.25,266.769989,253.300003,262.799988,262.799988,12060600
10-10-2018,264.609985,265.51001,247.770004,256.880005,256.880005,12815300
16-10-2018,265.700012,277.380005,262.23999,276.589996,276.589996,9526400
17-10-2018,282.399994,282.700012,265.799988,271.779999,271.779999,8655500
18-10-2018,269.290009,271,263,263.910004,263.910004,5421200
23-10-2018,263.869995,297.929993,262.100006,294.140015,294.140015,19027800
24-10-2018,301.049988,304.440002,285.730011,288.5,288.5,20058300
25-10-2018,317.220001,321,301.01001,314.859985,314.859985,20840700
26-10-2018,308.25,339.899994,306.649994,330.899994,330.899994,27425500
29-10-2018,337.470001,347.160004,326.5,334.850006,334.850006,14486000
30-10-2018,328.390015,337.899994,322.26001,329.899994,329.899994,9126700
01-11-2018,338.26001,347.839996,334.730011,344.279999,344.279999,8000100
02-11-2018,343.73999,349.200012,340.910004,346.410004,346.410004,7808000
06-11-2018,339.070007,348.799988,336.089996,341.059998,341.059998,6762900
07-11-2018,343.339996,351.179993,340.799988,348.160004,348.160004,7374500
08-11-2018,348.5,357.579987,348.440002,351.399994,351.399994,7090700
12-11-2018,348.369995,349.779999,330.339996,331.279999,331.279999,6941500
13-11-2018,333.160004,344.700012,332.200012,338.730011,338.730011,5448600
15-11-2018,342.329987,348.579987,339.040009,348.440002,348.440002,4625700
16-11-2018,345.190002,355.700012,345.119995,354.309998,354.309998,7206200
19-11-2018,356.339996,366.75,352.880005,353.470001,353.470001,9708900
21-11-2018,352,353.100006,337.399994,338.190002,338.190002,4686800
26-11-2018,325,346.220001,325,346,346,7992100
27-11-2018,340.049988,346.959991,335.5,343.920013,343.920013,6358300
28-11-2018,345.98999,348.279999,342.209991,347.869995,347.869995,4127600
29-11-2018,347,347.5,339.549988,341.170013,341.170013,3080700
04-12-2018,356.049988,368.679993,352,359.700012,359.700012,8461900
06-12-2018,356.01001,367.380005,350.76001,363.059998,363.059998,7842500
10-12-2018,360,365.980011,353.119995,365.149994,365.149994,6613500
11-12-2018,369.910004,372.170013,360.230011,366.76001,366.76001,6308800
13-12-2018,370.149994,377.440002,366.75,376.790009,376.790009,7365900
14-12-2018,375,377.869995,364.329987,365.709991,365.709991,6337600
17-12-2018,362,365.700012,343.880005,348.420013,348.420013,7674000
18-12-2018,350.540009,351.549988,333.690002,337.029999,337.029999,7100000
20-12-2018,327.049988,330.290009,311.869995,315.380005,315.380005,9071900
24-12-2018,313.5,314.5,295.200012,295.390015,295.390015,5559900
26-12-2018,300,326.970001,294.089996,326.089996,326.089996,8163100
27-12-2018,319.839996,322.170013,301.5,316.130005,316.130005,8575100
28-12-2018,323.100006,336.23999,318.410004,333.869995,333.869995,9939000
31-12-2018,337.790009,339.209991,325.26001,332.799988,332.799988,6302300
02-01-2019,306.100006,315.130005,298.799988,310.119995,310.119995,11658600
03-01-2019,307,309.399994,297.380005,300.359985,300.359985,6965200
07-01-2019,321.720001,336.73999,317.75,334.959991,334.959991,7551200
09-01-2019,335.5,343.5,331.470001,338.529999,338.529999,5432900
10-01-2019,334.399994,345.390015,331.790009,344.970001,344.970001,6056400
14-01-2019,342.380005,342.5,334,334.399994,334.399994,5247300
15-01-2019,335,348.799988,334.5,344.429993,344.429993,6056600
17-01-2019,346.209991,351.5,344.149994,347.309998,347.309998,3676700
18-01-2019,323,327.130005,299.730011,302.26001,302.26001,24150800
23-01-2019,292.5,294.5,281.690002,287.589996,287.589996,12530000
24-01-2019,283.029999,293.679993,279.279999,291.51001,291.51001,8012200
29-01-2019,295.269989,298.559998,291.799988,297.459991,297.459991,4621700
30-01-2019,300.450012,309,298.48999,308.769989,308.769989,11250300
31-01-2019,301,311.559998,294,307.019989,307.019989,12569200
01-02-2019,305.420013,316.100006,303.5,312.209991,312.209991,7283400
05-02-2019,312.48999,322.440002,312.25,321.350006,321.350006,6742800
06-02-2019,319.589996,324.23999,315.619995,317.220001,317.220001,5038500
08-02-2019,306.829987,307.450012,298.5,305.799988,305.799988,5844200
12-02-2019,316.200012,318.190002,309.619995,311.809998,311.809998,5517600
13-02-2019,312.350006,312.75,305.570007,308.170013,308.170013,5141600
14-02-2019,303.380005,306.769989,301,303.769989,303.769989,5200800
19-02-2019,306.559998,311.540009,305.470001,305.640015,305.640015,4168400
20-02-2019,304.410004,306.299988,299,302.559998,302.559998,7142100
22-02-2019,294.48999,296.5,292.100006,294.709991,294.709991,5740600
25-02-2019,297.910004,302.899994,297,298.769989,298.769989,6626500
26-02-2019,292.220001,302.01001,288.769989,297.859985,297.859985,8582500
27-02-2019,301.779999,316.299988,300.549988,314.73999,314.73999,11183900
28-02-2019,318.920013,320,310.809998,319.880005,319.880005,10520700
05-03-2019,282,284,270.100006,276.540009,276.540009,18764700
06-03-2019,276.480011,281.51001,274.390015,276.23999,276.23999,10335500
08-03-2019,276.910004,285.589996,275.890015,284.140015,284.140015,8819600
12-03-2019,286.48999,288.070007,281.059998,283.359985,283.359985,7504100
13-03-2019,283.899994,291.98999,282.700012,288.959991,288.959991,6844700
14-03-2019,292.450012,295.390015,288.290009,289.959991,289.959991,7103400
19-03-2019,267.5,273.299988,263.459991,267.470001,267.470001,11800600
20-03-2019,269.690002,274.970001,266.299988,273.600006,273.600006,6908200
21-03-2019,272.600006,276.450012,268.450012,274.019989,274.019989,5947100
22-03-2019,272.579987,272.799988,264,264.529999,264.529999,8745600
26-03-2019,264.440002,270.26001,264.429993,267.769989,267.769989,7350900
28-03-2019,277.160004,280.329987,275.100006,278.619995,278.619995,6774100
29-03-2019,278.700012,280.160004,274.5,279.859985,279.859985,5991300
02-04-2019,288.299988,289.440002,283.880005,285.880005,285.880005,5478900
03-04-2019,287.320007,296.170013,287.170013,291.809998,291.809998,7929900
04-04-2019,261.890015,271.200012,260.589996,267.779999,267.779999,23720700
05-04-2019,269.859985,276.100006,266.109985,274.959991,274.959991,13038300
09-04-2019,271.649994,275,269.609985,272.309998,272.309998,5904000
10-04-2019,276.73999,278.380005,272.890015,276.059998,276.059998,7061300
11-04-2019,268.299988,270.5,265.600006,268.420013,268.420013,9835900
15-04-2019,268.630005,268.880005,258.630005,266.380005,266.380005,10038600
16-04-2019,265.75,275,264.720001,273.359985,273.359985,7272900
18-04-2019,271.230011,274.839996,269.75,273.26001,273.26001,5876300
22-04-2019,269,269.679993,262.480011,262.75,262.75,12147100
23-04-2019,260.149994,265.600006,255.75,263.899994,263.899994,10943900
25-04-2019,255,259,246.070007,247.630005,247.630005,21849400
26-04-2019,246.5,246.679993,231.130005,235.139999,235.139999,22360700
29-04-2019,235.860001,243.979996,232.169998,241.470001,241.470001,16714500
01-05-2019,238.850006,240,231.5,234.009995,234.009995,10704400
02-05-2019,245.520004,247.130005,237.720001,244.100006,244.100006,18159300
03-05-2019,243.860001,256.609985,243.490005,255.029999,255.029999,23706800
06-05-2019,250.020004,258.350006,248.5,255.339996,255.339996,10833900
08-05-2019,246.940002,250.600006,244.199997,244.839996,244.839996,6176400
09-05-2019,242,243.679993,236.940002,241.979996,241.979996,6711400
13-05-2019,232.009995,232.470001,224.5,227.009995,227.009995,10834800
14-05-2019,229.300003,234.5,228,232.309998,232.309998,7252400
15-05-2019,229.320007,232.440002,225.25,231.949997,231.949997,7296000
17-05-2019,221.960007,222.240005,208.919998,211.029999,211.029999,17786700
20-05-2019,202.800003,206,195.25,205.360001,205.360001,20526200
21-05-2019,197.759995,207.399994,196.039993,205.080002,205.080002,18003900
24-05-2019,199.830002,199.979996,188.75,190.630005,190.630005,14136600
28-05-2019,191.199997,195,187.850006,188.699997,188.699997,10312900
30-05-2019,188.75,192.259995,187.020004,188.220001,188.220001,7926500
31-05-2019,185.100006,189.919998,184.100006,185.160004,185.160004,10406700
04-06-2019,181.100006,193.979996,179.610001,193.600006,193.600006,13807500
06-06-2019,204.440002,211,201.800003,205.949997,205.949997,20242200
07-06-2019,205,210.839996,203.5,204.5,204.5,16003500
11-06-2019,219.139999,220.899994,213.5,217.100006,217.100006,11653500
12-06-2019,222.949997,223.380005,209,209.259995,209.259995,15186200
14-06-2019,211.25,216.649994,210.399994,214.919998,214.919998,7433400
17-06-2019,215.479996,227,214.270004,225.029999,225.029999,12316800
19-06-2019,225.110001,227.770004,221.059998,226.429993,226.429993,6575100
20-06-2019,223,226.899994,216.350006,219.619995,219.619995,11863500
21-06-2019,216.220001,222.179993,215.5,221.860001,221.860001,8202100
25-06-2019,224.389999,225.339996,219.490005,219.759995,219.759995,6182100
26-06-2019,220.309998,227.229996,218.100006,219.270004,219.270004,8507200
27-06-2019,219.449997,222.899994,217.350006,222.839996,222.839996,6339700
02-07-2019,228.889999,229.149994,222.220001,224.550003,224.550003,9259000
03-07-2019,239.389999,241.570007,234.509995,234.899994,234.899994,14201100
05-07-2019,234.570007,235.449997,230.800003,233.100006,233.100006,7065700
09-07-2019,228.970001,231,227.279999,230.059998,230.059998,6190800
10-07-2019,234.149994,238.940002,233.139999,238.919998,238.919998,9145700
12-07-2019,239.75,245.380005,239.710007,245.080002,245.080002,9200500
17-07-2019,255.669998,258.309998,253.350006,254.860001,254.860001,9764700
18-07-2019,255.050003,255.75,251.889999,253.539993,253.539993,4764500
22-07-2019,258.75,262.149994,254.190002,255.679993,255.679993,6842400
23-07-2019,256.709991,260.480011,254.5,260.170013,260.170013,5023100
24-07-2019,259.170013,266.070007,258.160004,264.880005,264.880005,11072800
26-07-2019,226.919998,230.259995,222.25,228.039993,228.039993,10027700
29-07-2019,227.089996,235.940002,226.029999,235.770004,235.770004,9273300
01-08-2019,242.649994,244.509995,231.770004,233.850006,233.850006,8259500
02-08-2019,231.350006,236.270004,229.229996,234.339996,234.339996,6136500
06-08-2019,231.880005,232.5,225.75,230.75,230.75,5564200
07-08-2019,226.5,233.570007,225.800003,233.419998,233.419998,4776500
08-08-2019,234.449997,239.800003,232.649994,238.300003,238.300003,5274300
09-08-2019,236.050003,238.960007,233.809998,235.009995,235.009995,3898200
13-08-2019,228.809998,236,227.550003,235,235,4848100
15-08-2019,220.860001,221.559998,211.550003,215.639999,215.639999,8159600
16-08-2019,216.660004,222.240005,216.020004,219.940002,219.940002,5098500
20-08-2019,227.619995,229.089996,224.539993,225.860001,225.860001,4125200
23-08-2019,219.970001,221.169998,211,211.399994,211.399994,8538600
26-08-2019,213.600006,215.020004,211.539993,215,215,5051900
27-08-2019,215.740005,218.800003,212.029999,214.080002,214.080002,5416200
29-08-2019,219,223.399994,218,221.710007,221.710007,5179500
30-08-2019,229.149994,232.440002,224.210007,225.610001,225.610001,9320600
03-09-2019,224.080002,228.949997,223.160004,225.009995,225.009995,5354100
05-09-2019,222.5,229.800003,220.850006,229.580002,229.580002,7395300
06-09-2019,227.199997,229.639999,225.169998,227.449997,227.449997,4189400
09-09-2019,230,233.759995,229.229996,231.789993,231.789993,4802700
11-09-2019,237.380005,248.169998,236,247.100006,247.100006,10042800
12-09-2019,247.699997,253.5,244.399994,245.869995,245.869995,8581200
13-09-2019,246.960007,248.449997,244.869995,245.199997,245.199997,5313100
16-09-2019,246,247.429993,241.169998,242.809998,242.809998,4728100
18-09-2019,245,248.169998,242.369995,243.490005,243.490005,4170200
